id,title,overview,genres,actors_actresses
11423,Memories of Murder,"During the late 1980s, two detectives in a South Korean province attempt to solve the nation's first series of rape-and-murder cases.",[],"['Song Kang-ho', 'Kim Sang-kyung', 'Kim Roi-ha', 'Song Jae-ho', 'Byun Hee-bong']"
17917,Oliver!,"Musical adaptation of Charles Dickens' Oliver Twist, a classic tale of an orphan who runs away from the workhouse and joins up with a group of boys headed by the Artful Dodger and trained to be pickpockets by master thief Fagin.  Preserved by the Academy Film Archive in partnership with Sony Pictures Entertainment in 1998.",[],"['Ron Moody', 'Shani Wallis', 'Oliver Reed', 'Harry Secombe', 'Mark Lester']"
430155,Coma,"A young and talented architect comes to his senses after a horrific accident only to find himself in the odd dystopian world. A world that is filled with the memories of all current coma patients. Just like a human memory this world is fragmental, chaotic and unstable. This is COMA: icecaps, rivers and cities can all exist in a space of a single room and laws of physics are no longer laws as they can be bent.",[],"['Rinal Mukhametov', 'Anton Pampushnyy', 'Lyubov Aksyonova', 'Milos Bikovic', 'Konstantin Lavronenko']"
452970,Mazinger Z: Infinity,"When the evil Dr. Hell attacks the Earth, the mighty giant mecha Mazinger Z is formed to stop him.",[],"['Showtaro Morikubo', 'Ai Kayano', 'Sumire Uesaka', 'Toshihiko Seki', 'Ami Koshimizu']"
3133,Badlands,An impressionable teenage girl from a dead-end town and her older greaser boyfriend embark on a killing spree in the South Dakota badlands.,[],"['Martin Sheen', 'Sissy Spacek', 'Warren Oates', 'Ramon Bieri', 'Alan Vint']"
44727,One Piece: Dead End Adventure,"Desperate for cash, the Straw Hat Pirates enter a secret race between pirate crews known as the Dead End Competition. There, they must battle against powerful people, including the bounty hunter who wants to kill Gasparde and a climatic battle with Marine-turned-pirate Captain Gasparde.",[],"['Mayumi Tanaka', 'Kazuya Nakai', 'Akemi Okamura', 'Kappei Yamaguchi', 'Hiroaki Hirata']"
666750,Dragonheart: Vengeance,"Lukas, a young farmer whose family is killed by savage raiders in the countryside, sets out on an epic quest for revenge, forming an unlikely trio with a majestic dragon and a swashbuckling, sword-fighting mercenary, Darius.",[],"['Joseph Millson', 'Jack Kane', 'Arturo Muselli', 'Helena Bonham Carter', 'Carolina Carlsson']"
6644,El Dorado,"Cole Thornton, a gunfighter for hire, joins forces with an old friend, Sheriff J.P. Harrah. Together with a fighter and a gambler, they help a rancher and his family fight a rival rancher that is trying to steal their water.",[],"['John Wayne', 'Robert Mitchum', 'James Caan', 'Charlene Holt', 'Paul Fix']"
399404,Darkest Hour,"In May 1940, the fate of World War II hangs on Winston Churchill, who must decide whether to negotiate with Adolf Hitler or fight on knowing that it could mean the end of the British Empire.",[],"['Gary Oldman', 'Kristin Scott Thomas', 'Ben Mendelsohn', 'Lily James', 'Ronald Pickup']"
14310,Infernal Affairs III,"While Yeung Kam Wing is trying to remove all connections between the mob and him, his actions are being carefully observed by Lau Kin Ming, who bears a personal grudge against him.",[],"['Tony Leung Chiu-wai', 'Andy Lau', 'Leon Lai', 'Chen Daoming', 'Anthony Wong Chau-Sang']"
8875,Timber Falls,"A weekend of camping in the mountains becomes an excursion into hell for a young couple, who become pawns in a grotesque plot hatched by deranged locals.",[],"['Josh Randall', 'Brianna Brown', 'Nick Searcy', 'Beth Broderick', 'Sascha Rosemann']"
10073,Date Movie,"Spoof of romantic comedies which focuses on a man, his crush, his parents, and her father.",[],"['Alyson Hannigan', 'Eddie Griffin', 'Sophie Monk', 'Jennifer Coolidge', 'Fred Willard']"
9593,Last Action Hero,"Following the death of his father, young Danny Madigan takes comfort in watching action movies featuring the indestructible Los Angeles cop Jack Slater. After being given a magic ticket by theater manager Nick, Danny is sucked into the screen and bonds with Slater. When evil fictional villain Benedict gets his hands on the ticket and enters the real world, Danny and Jack must follow and stop him.",[],"['Arnold Schwarzenegger', ""Austin O'Brien"", 'Bridgette Wilson-Sampras', 'F. Murray Abraham', 'Art Carney']"
1075519,The Locksmith,"A thief fresh out of prison, tries to work his way back into the life of his daughter and ex-fiancé. Determined, he is forced to use the skills he has as a gifted locksmith. Things take a tumultuous turn after an unexpected disappearance.",[],"['Ryan Phillippe', 'Kate Bosworth', 'Ving Rhames', 'Jeffrey Nordling', 'Gabriella Quezada']"
15357,District 13: Ultimatum,"Damien and Leito return to District 13 on a mission to bring peace to the troubled sector that is controlled by five different gang bosses, before the city’s secret services take drastic measures to solve the problem.",[],"['Cyril Raffaelli', 'David Belle', 'Philippe Torreton', 'Daniel Duval', 'Elodie Yung']"
16535,Titanic,"Unhappily married, Julia Sturges decides to go to America with her two children on the Titanic. Her husband, Richard also arranges passage on the luxury liner so as to have custody of their two children. All this fades to insignificance once the ship hits an iceberg.",[],"['Clifton Webb', 'Barbara Stanwyck', 'Robert Wagner', 'Audrey Dalton', 'Thelma Ritter']"
9564,Asterix & Obelix Take on Caesar,"Set in 50 B.C., Asterix and Obelix are living in a small but well-protected village in Gaul, where a magic potion concocted by Druids turns the townsfolk into mighty soldiers. When Roman troops carve a path through Gaul to reach the English Channel, Caesar and his aide de camp Detritus discover the secret elixir and capture the Druid leader who knows its formula, and Asterix and Obelix are sent off to rescue them.",[],"['Christian Clavier', 'Gérard Depardieu', 'Roberto Benigni', 'Michel Galabru', 'Gottfried John']"
609,Poltergeist,"Upon realizing that something truly evil haunts his home, Steve Freeling calls in a team of parapsychologists to help before it's too late.",[],"['Craig T. Nelson', 'JoBeth Williams', 'Beatrice Straight', 'Dominique Dunne', 'Oliver Robins']"
753453,V/H/S/94,"After the discovery of a mysterious VHS tape, a brutish police SWAT team launches a high-intensity raid on a remote warehouse, only to discover a sinister cult compound whose collection of pre-recorded material uncovers a nightmarish conspiracy.",[],"['Anna Hopkins', 'Anthony Christian Potenza', 'Brian Paul', 'Tim Campbell', 'Gina Phillips']"
12149,Frailty,"A mysterious man arrives at the offices of an FBI agent and recounts his childhood: how his religious fanatic father received visions telling him to kill people who were in fact ""demons.""",[],"['Bill Paxton', 'Matthew McConaughey', 'Powers Boothe', ""Matt O'Leary"", 'Jeremy Sumpter']"
407375,Sniper: Ghost Shooter,"Elite snipers Brandon Beckett and Richard Miller are fighting extremists in the Middle East when the Colonel gives them a new mission: to protect a gas pipeline stretching from the Republic of Georgia to Western Europe from extremists eager to make a political statement. But when skirmishes with the enemy lead to U.S. snipers being killed by a ghost shooter who locks into their exact location, a security breach is suspected. Fingers are pointed and battle lines are drawn, all leading up to an explosive climax.",[],"['Chad Michael Collins', 'Billy Zane', 'Nick Gomez', 'Ravil Isyanov', 'Stephanie Vogt']"
20829,Funny People,"Famous and wealthy funnyman George Simmons doesn't give much thought to how he treats people until a doctor delivers stunning health news, forcing George to reevaluate his priorities with a little help from aspiring stand-up comic Ira.",[],"['Adam Sandler', 'Seth Rogen', 'Leslie Mann', 'Eric Bana', 'Jonah Hill']"
303991,Demolition,An emotionally desperate investment banker finds hope through a woman he meets.,[],"['Jake Gyllenhaal', 'Naomi Watts', 'Chris Cooper', 'Judah Lewis', 'C.J. Wilson']"
87825,Trouble with the Curve,"Slowed by age and failing eyesight, crack baseball scout Gus Lobel takes his grown daughter along as he checks out the final prospect of his career. Along the way, the two renew their bond, and she catches the eye of a young player-turned-scout.",[],"['Clint Eastwood', 'Amy Adams', 'Justin Timberlake', 'Matthew Lillard', 'Jack Gilpin']"
444149,Hellraiser: Judgment,"Three detectives trying to stop a diabolical serial killer are sucked into a maze of otherworldly horror, where hellish denizens including the Auditor, the Assessor, and the Jury await to pass judgment.",[],"['Damon Carney', 'Randy Wayne', 'Paul T. Taylor', 'Alexandra Harris', 'Gary J. Tunnicliffe']"
257345,The Darkness,A family returns from a Grand Canyon vacation with a supernatural presence in tow.,[],"['Kevin Bacon', 'Radha Mitchell', 'David Mazouz', 'Lucy Fry', 'Parker Mack']"
314365,Spotlight,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",[],"['Mark Ruffalo', 'Michael Keaton', 'Rachel McAdams', 'Liev Schreiber', 'John Slattery']"
277558,Final Girl,"Veronica, the new girl in town, is lured into the woods by a group of senior boys looking to make her a victim. But the boys don't know that Veronica's been trained to handle herself in surprisingly lethal ways.",[],"['Abigail Breslin', 'Alexander Ludwig', 'Logan Huffman', 'Cameron Bright', 'Reece Thompson']"
37946,Sin,"Retired cop Eddie Burns gave 15 years and the use of his left arm to the Reno homicide squad. When his wayward sister, Kassie, goes missing Eddie Burns finds himself subjected to a fiendish and ingenious campaign of revenge by the mysterious Charlie Strom. In order to protect his sister, Eddie - disabled, betrayed and alone - journeys into the heart of his own darkness: where he discovers that the reason for his ordeal lies in his own past sins and those of his adversary Charlie Strom.",[],"['Gary Oldman', 'Ving Rhames', 'Brian Cox', 'Kerry Washington', 'Alicia Coppola']"
84341,Smashed,"Kate and Charlie like to have a good time. Their marriage thrives on a shared fondness for music, laughter… and getting smashed. When Kate’s partying spirals into hard-core asocial behavior, compromising her job as an elementary schoolteacher, something’s got to give. But change isn’t exactly a cakewalk. Sobriety means she will have to confront the lies she’s been spinning at work, her troubling relationship with her mother, and the nature of her bond with Charlie.",[],"['Mary Elizabeth Winstead', 'Aaron Paul', 'Octavia Spencer', 'Nick Offerman', 'Megan Mullally']"
17927,Fired Up!,Popular high schoolers and best friends Shawn and Nick decide to ditch football camp for cheerleader camp. For the girls and for the glory.,[],"[""Nicholas D'Agosto"", 'Eric Christian Olsen', 'Sarah Roemer', 'Molly Sims', 'Danneel Ackles']"
661791,La Abuela (The Grandmother),"Susana leaves her life in Paris, where she works as a model, and returns to Madrid to take care of her grandmother Pilar.",[],"['Almudena Amor', 'Vera Valdez', 'Karina Kolokolchykova', 'Marina Gutiérrez', 'Berta Sánchez']"
18129,The Grifters,"A young short-con grifter suffers both injury and the displeasure of reuniting with his criminal mother, all the while dating an unpredictable young lady.",[],"['Anjelica Huston', 'John Cusack', 'Annette Bening', 'Jan Munroe', 'Robert Weems']"
1485,Get Carter,"Jack Carter is a small-time hood working in London. When word reaches him of his brother's death, he travels to Newcastle to attend the funeral. Refusing to accept the police report of suicide, Carter seeks out his brother’s friends and acquaintances to learn who murdered his sibling and why.",[],"['Michael Caine', 'Ian Hendry', 'Britt Ekland', 'John Osborne', 'Tony Beckley']"
340402,Almost Christmas,"Walter Meyer is a retired mechanic who lost the love of his life one year earlier. Now that the holiday season is here, he invites daughters Rachel and Cheryl and sons Christian and Evan to his house for a traditional celebration. Poor Walter soon realizes that if his bickering children and the rest of the family can spend five days together under the same roof, it will truly be a Christmas miracle.",[],"['Kimberly Elise', 'Omar Epps', 'Danny Glover', 'John Michael Higgins', 'Romany Malco']"
204553,Cold Eyes,"Ha Yoon-ju becomes the newest member of a unit within the Korean Police Forces Special Crime Department that specializes in surveillance activities on high-profile criminals. She teams up with Hwang Sang-jun, the veteran leader of the unit, and tries to track down James who is the cold-hearted leader of an armed criminal organization.",[],"['Jung Woo-sung', 'Sol Kyung-gu', 'Han Hyo-joo', 'Jin Kyung', 'Lee Jun-ho']"
454227,Outlaw King,"Forced into exile by the English after being crowned King of Scotland, legendary warrior Robert the Bruce fights to reclaim the throne.",[],"['Chris Pine', 'Aaron Taylor-Johnson', 'Florence Pugh', 'Billy Howle', 'Sam Spruell']"
43919,Hatchet II,"Picking up right where the original ended, Marybeth escapes the clutches of the swamp-dwelling killer Victor Crowley. After learning the truth about her family’s connection to the hatchet-wielding madman, Marybeth returns to the Louisiana swamps along with an army of hunters to recover the bodies of her family and exact the bloodiest revenge against the bayou butcher.",[],"['Danielle Harris', 'Kane Hodder', 'Tony Todd', 'Parry Shen', 'R.A. Mihailoff']"
1049,Sommersby,"Set in the South just after the US Civil War, Laurel Sommersby is just managing to work the farm without her husband, believed killed in battle. By all accounts, Jack Sommersby was not a pleasant man, thus when he suddenly returns, Laurel has mixed emotions. It appears that Jack has changed a great deal, leading some people to believe that this is not actually Jack but an imposter. Laurel herself is unsure, but willing to take the man into her home, and perhaps later into her heart.",[],"['Jodie Foster', 'Richard Gere', 'Bill Pullman', 'James Earl Jones', 'Lanny Flaherty']"
1978,Stage Fright,A struggling actress tries to help a friend prove his innocence when he's accused of murdering the husband of a high-society entertainer.,[],"['Jane Wyman', 'Marlene Dietrich', 'Michael Wilding', 'Richard Todd', 'Alastair Sim']"
551808,Black Christmas,A group of sorority pledges are stalked by a stranger during their Christmas break. That is until the young women discover that the killer is part of an underground campus conspiracy.,[],"['Imogen Poots', 'Aleyse Shannon', 'Lily Donoghue', ""Brittany O'Grady"", 'Caleb Eberhardt']"
62697,Bug,"An earthquake releases a strain of mutant cockroaches with the ability to start fires, which proceed to cause destructive chaos in a small town. The studies carried out by scientist James Parmiter, however, reveal an intent with much more far-reaching consequences.",[],"['Bradford Dillman', 'Joanna Miles', 'Richard Gilliland', 'Jamie Smith-Jackson', 'Alan Fudge']"
395991,Only the Brave,Members of the Granite Mountain Hotshots battle deadly wildfires to save an Arizona town.,[],"['Josh Brolin', 'Miles Teller', 'Jeff Bridges', 'Jennifer Connelly', 'James Badge Dale']"
1574,Chicago,Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,[],"['Renée Zellweger', 'Catherine Zeta-Jones', 'Richard Gere', 'Ekaterina Chtchelkanova', 'Queen Latifah']"
1149381,Soulcatcher,A military contractor hired to seize a weapon that turns people into savage killers seeks revenge when his brother falls victim to the device.,[],"['Piotr Witkowski', 'Jacek Koman', 'Jacek Poniedziałek', 'Mariusz Bonaszewski', 'Aleksandra Adamska']"
995906,Galaxy Games,"A group of young adults are sent to a faraway planet to compete in the prestigious Sol Invictus games. When disaster strikes and the teams are stranded without equipment or communication, they must work together to survive long enough to be rescued.",[],"['Jake Brown', 'Jake White', 'Spenser Pollard', 'Caleb Courtney', 'Aaron Kuban']"
192132,Palo Alto,"Shy, sensitive April is the class virgin, torn between an illicit flirtation with her soccer coach Mr. B and an unrequited crush on sweet stoner Teddy. Emily, meanwhile, offers sexual favors to every boy to cross her path — including both Teddy and his best friend Fred, a live wire without filters or boundaries. As one high school party bleeds into the next — and April and Teddy struggle to admit their mutual affection — Fred's escalating recklessness starts to spiral into chaos.",[],"['Emma Roberts', 'Jack Kilmer', 'Nat Wolff', 'James Franco', 'Zoe Levin']"
46146,Troll Hunter,"A group of students investigates a series of mysterious bear killings, but learns that there are much more dangerous things going on. They start to follow a mysterious hunter, learning that he is actually a troll hunter.",[],"['Otto Jespersen', 'Glenn Erland Tosterud', 'Johanna Mørck', 'Tomas Alf Larsen', 'Hans Morten Hansen']"
449406,Vivo,A music-loving kinkajou named Vivo embarks on the journey of a lifetime to fulfill his destiny and deliver a love song for an old friend.,[],"['Lin-Manuel Miranda', 'Ynairaly Simo', 'Zoe Saldaña', 'Juan de Marcos González', 'Brian Tyree Henry']"
1075519,The Locksmith,"A thief fresh out of prison, tries to work his way back into the life of his daughter and ex-fiancé. Determined, he is forced to use the skills he has as a gifted locksmith. Things take a tumultuous turn after an unexpected disappearance.",[],"['Ryan Phillippe', 'Kate Bosworth', 'Ving Rhames', 'Jeffrey Nordling', 'Gabriella Quezada']"
431693,Spies in Disguise,"Super spy Lance Sterling and scientist Walter Beckett are almost exact opposites. Lance is smooth, suave and debonair. Walter is… not. But what Walter lacks in social skills he makes up for in smarts and invention, creating the awesome gadgets Lance uses on his epic missions. But when events take an unexpected turn, Walter and Lance suddenly have to rely on each other in a whole new way.",[],"['Will Smith', 'Tom Holland', 'Ben Mendelsohn', 'Rashida Jones', 'Karen Gillan']"
10155,U Turn,"When Bobby's car breaks down in the desert while on the run from some of the bookies who have already taken two of his fingers, he becomes trapped in the nearby small town where the people are stranger than anyone he's encountered. After becoming involved with a young married woman, her husband hires Bobby to kill her. Later, she hires Bobby to kill the husband.",[],"['Sean Penn', 'Nick Nolte', 'Jennifer Lopez', 'Joaquin Phoenix', 'Claire Danes']"
267970,Miss Hokusai,"A daughter is constantly overshadowed by her famous father, but she is determined to make her own mark in the world.",[],"['Anne Watanabe', 'Kumiko Aso', 'Gaku Hamada', 'Kengo Kora', 'Yutaka Matsushige']"
1010823,Magnum Opus,"Groot sets out to paint a family portrait of himself and the Guardians, only to discover just how messy the artistic process can be.",[],"['Vin Diesel', 'Bradley Cooper', 'Fred Tatasciore']"
13483,Awake,"While undergoing heart surgery, a man experiences a phenomenon called ‘anesthetic awareness’, which leaves him awake but paralyzed throughout the operation. As various obstacles present themselves, his wife must make life-altering decisions while wrestling with her own personal drama.",[],"['Hayden Christensen', 'Jessica Alba', 'Terrence Howard', 'Lena Olin', 'Christopher McDonald']"
9313,The Man in the Iron Mask,"Years have passed since the Three Musketeers, Aramis, Athos and Porthos, have fought together with their friend, D'Artagnan. But with the tyrannical King Louis using his power to wreak havoc in the kingdom while his twin brother, Philippe, remains imprisoned, the Musketeers reunite to abduct Louis and replace him with Philippe.",[],"['Leonardo DiCaprio', 'Gabriel Byrne', 'Jeremy Irons', 'John Malkovich', 'Gérard Depardieu']"
13920,Radio,"High school football coach, Harold Jones befriends Radio, a mentally-challenged man who becomes a student at T.L. Hanna High School in Anderson, South Carolina. Their friendship extends over several decades, where Radio transforms from a shy, tormented man into an inspiration to his community.",[],"['Cuba Gooding Jr.', 'Ed Harris', 'Alfre Woodard', 'S. Epatha Merkerson', 'Debra Winger']"
846214,"The Good, the Bart, and the Loki",Loki is banished from Asgard once again and must face his toughest opponents yet: the Simpsons and Springfield’s mightiest heroes. The God of Mischief teams up with Bart Simpson in the ultimate crossover event paying tribute to the Marvel Cinematic Universe of superheroes and villains.,[],"['Tom Hiddleston', 'Dan Castellaneta', 'Nancy Cartwright', 'Yeardley Smith', 'Maurice LaMarche']"
50253,Saint Seiya Heaven Chapter: Overture,"After the bloody battle against Hades, the goddess Athena and her saints are still recovering when they find themselves face to face with their newest and most formidable foe: the dreadful moon goddess Artemis. Artemis replaces Athena as the earth guardian deity and takes over the Sanctuary, turning Athena's Saints into her servants.  Upon invading the Sanctuary, the Bronze Saints learn that Athena was banished by Artemis and decide to fight the moon goddess in order to rescue their true goddess and free the Earth from Artemis's ominous control.",[],"['Toru Furuya', 'Hirotaka Suzuoki', 'Koichi Hashimoto', 'Ryo Horikawa', 'Hideyuki Hori']"
13275,Annapolis,"Jake Huard, from a shipbuilders family, promised his dying mother he'ld make it to Anapolis Naval Academy. Thanks to tenaciously bugging a Congressman, he's selected despite dubious grades. Once inside, Jake soon proves sub-standard academically. Constantly challenged to his limits, repeatedly made the 'over-cocky' reason for the entire class to suffer, Jake nearly quits, but after facing his utterly un-supportive father's gloating returns just in time. Stubborn Jake finds support withs mates as well as Senor Ali, his lover-to-be, and a discipline he may excel in: the 'brigade' boxing tournament, open to all ranks.",[],"['James Franco', 'Tyrese Gibson', 'Jordana Brewster', 'Donnie Wahlberg', 'Vicellous Shannon']"
30588,Monsieur Verdoux,"The film is about an unemployed banker, Henri Verdoux, and his sociopathic methods of attaining income. While being both loyal and competent in his work, Verdoux has been laid-off. To make money for his wife and child, he marries wealthy widows and then murders them. His crime spree eventually works against him when two particular widows break his normal routine.",[],"['Charlie Chaplin', 'Mady Correll', 'Allison Roddan', 'Robert Lewis', 'Audrey Betz']"
471506,Greta,"A young woman returns a lonely widow’s lost purse, leading to an unlikely relationship between the two — until the young woman discovers the widow might not be all that she seems.",[],"['Chloë Grace Moretz', 'Isabelle Huppert', 'Maika Monroe', 'Colm Feore', 'Stephen Rea']"
294016,Trumbo,The career of screenwriter Dalton Trumbo is halted by a witch hunt in the late 1940s when he defies the anti-communist HUAC committee and is blacklisted.,[],"['Bryan Cranston', 'Diane Lane', 'Helen Mirren', 'Elle Fanning', 'Louis C.K.']"
318781,Colonia,"A young woman's desperate search for her abducted boyfriend draws her into the infamous Colonia Dignidad, a sect nobody ever escaped from.",[],"['Emma Watson', 'Daniel Brühl', 'Michael Nyqvist', 'Richenda Carey', 'Vicky Krieps']"
97512,The Courier,A shady FBI agent recruits a courier to deliver a mysterious package to a vengeful master criminal who has recently resurfaced with a diabolical plan.,[],"['Jeffrey Dean Morgan', 'Josie Ho', 'Miguel Ferrer', 'Lili Taylor', 'Mark Margolis']"
708981,Sex Education for the Sister-in-law,"The three brothers Han Jun, Hyun Chang, and Seung Tae live in one house. The first, Han Junman, married Jihyun. Hanjun and Jihyun go on a trip to celebrate their first anniversary of marriage. The youngest Hyunchang calls his wife, Yoon-ji, who is a Visa's girlfriend.",[],"['Uhm Da-hye', 'Ji Won', 'Yoo Jung', 'Jeon Sin-hye']"
39468,Godzilla vs. Megaguirus,"In an alternate timeline the original Godzilla is never defeated and repeatedly reemerges to feed on Japan's energy sources. A new inter-dimensional weapon called the Dimension Tide is created with the intent of eliminating Godzilla. However, the new weapon might also serve as a gateway to something far more sinister.",[],"['Misato Tanaka', 'Masatô Ibu', 'Shosuke Tanihara', 'Yuriko Hoshi', 'Toshiyuki Nagashima']"
2087,The Getaway,"Doc McCoy is put in prison because his partners chickened out and flew off without him after exchanging a prisoner with a lot of money. Doc knows Jack Benyon, a rich ""business""-man, is up to something big, so he tells his wife (Carol McCoy) to tell him that he's for sale if Benyon can get him out of prison. Benyon pulls some strings and Doc McCoy is released again. Unfortunately he has to cooperate with the same person that got him to prison.",[],"['Alec Baldwin', 'Kim Basinger', 'Michael Madsen', 'James Woods', 'David Morse']"
11675,Halloween H20: 20 Years Later,"Two decades after surviving a massacre on October 31, 1978, former baby sitter Laurie Strode finds herself hunted by persistent knife-wielder Michael Myers. Laurie now lives in Northern California under an assumed name, where she works as the headmistress of a private school. But it's not far enough to escape Myers, who soon discovers her whereabouts. As Halloween descends upon Laurie's peaceful community, a feeling of dread weighs upon her -- with good reason.",[],"['Jamie Lee Curtis', 'Josh Hartnett', 'Adam Arkin', 'Michelle Williams', 'Adam Hann-Byrd']"
913673,Nefarious,"On the day of his scheduled execution, a convicted serial killer gets a psychiatric evaluation during which he claims he is a demon, and further claims that before their time is over, the psychiatrist will commit three murders of his own.",[],"['Sean Patrick Flanery', 'Jordan Belfi', 'Tom Ohmer', 'Glenn Beck', 'Daniel Martin Berkey']"
768726,Dogtanian and the Three Muskehounds,"France, 17th century, under the reign of Louis XIII. Dogtanian is an impetuous and innocent peasant from Gascony, as well as a skilled swordsman, who travels to Paris with the purpose of making his dream come true: to join the Corps of Muskehounds of the Royal Guard.",[],"['Gabriel Jiménez', 'Juan Perucho', 'Luis Reina', 'Miguel Ángel Pérez', 'Ana Esther Alborg']"
1011082,The Greatest Hits,"Harriet finds art imitating life when she discovers certain songs can transport her back in time – literally. While she relives the past through romantic memories of her former boyfriend, her time travelling collides with a burgeoning new love interest in the present. As she takes her journey through the hypnotic connection between music and memory, she wonders – even if she could change the past, should she?",[],"['Lucy Boynton', 'Justin H. Min', 'David Corenswet', 'Austin Crute', 'Retta']"
20312,Interstate 60,An aspiring painter meets various characters and learns valuable lessons while traveling across America.,[],"['James Marsden', 'Gary Oldman', 'Amy Smart', 'Christopher Lloyd', 'Chris Cooper']"
12771,Serving Sara,"When Sara is served divorce papers while she is in New York, she is stunned. Not about to lose the fortune she amassed with her self-serving Texan husband, she makes an offer to her process server, Joe, that sets them off on a wild trip across the country.",[],"['Matthew Perry', 'Elizabeth Hurley', 'Vincent Pastore', 'Bruce Campbell', 'Cedric the Entertainer']"
11644,Blow Out,"Jack Terry is a master sound recordist who works on grade-B horror movies. Late one evening, he is recording sounds for use in his movies when he hears something unexpected through his sound equipment and records it. Curiosity gets the better of him when the media become involved, and he begins to unravel the pieces of a nefarious conspiracy. As he struggles to survive against his shadowy enemies and expose the truth, he does not know whom he can trust.",[],"['John Travolta', 'Nancy Allen', 'John Lithgow', 'Dennis Franz', 'Peter Boyden']"
654974,Home Sweet Home Alone,"After being left at home by himself for the holidays, 10-year-old Max Mercer must work to defend his home from a married couple who tries to steal back a valuable heirloom.",[],"['Ellie Kemper', 'Rob Delaney', 'Archie Yates', 'Aisling Bea', 'Pete Holmes']"
18905,Caveman,"Disgraced and cast out of his tribe for lusting after Lana, the mate of the tribe's head muscle man, Atouk stumbles along gathering other misfits and learning a bit about the world outside of his cave. Eventually he and friends Lar and Tala learn the secrets of fire, cooked meat, and how to defend themselves from the brutal, yet very stupid dinosaurs.",[],"['Ringo Starr', 'Dennis Quaid', 'Shelley Long', 'Jack Gilford', 'Barbara Bach']"
424121,Apostle,"In 1905, a man travels to a remote island in search of his missing sister who has been kidnapped by a mysterious religious cult.",[],"['Dan Stevens', 'Michael Sheen', 'Lucy Boynton', 'Mark Lewis Jones', 'Bill Milner']"
5919,The Towering Inferno,"At the opening party of a colossal—but poorly constructed—skyscraper, a massive fire breaks out, threatening to destroy the tower and everyone in it.",[],"['Steve McQueen', 'Paul Newman', 'William Holden', 'Faye Dunaway', 'Fred Astaire']"
265189,Force Majeure,"While holidaying in the French Alps, a Swedish family deals with acts of cowardliness as an avalanche breaks out.",[],"['Johannes Bah Kuhnke', 'Lisa Loven Kongsli', 'Clara Wettergren', 'Vincent Wettergren', 'Kristofer Hivju']"
24226,The Verdict,"Frank Galvin is a down-on-his-luck lawyer and reduced to drinking and ambulance chasing, when a former associate reminds him of his obligations in a medical malpractice suit by serving it to Galvin on a silver platter—all parties are willing to settle out of court. Blundering his way through the preliminaries, Galvin suddenly realizes that the case should actually go to court—to punish the guilty, to get a decent settlement for his clients... and to restore his standing as a lawyer.",[],"['Paul Newman', 'Charlotte Rampling', 'Jack Warden', 'James Mason', 'Milo O’Shea']"
31582,Flawless,An ultraconservative police officer suffers a debilitating stroke and is assigned to a rehabilitative program that includes singing lessons - with the drag queen next door.,[],"['Robert De Niro', 'Philip Seymour Hoffman', 'Barry Miller', 'Chris Bauer', 'Skipp Sudduth']"
6472,Guarding Tess,"Doug is a Secret Service Agent who has just completed his stint in charge protecting Tess Carlisle—the widow of a former U.S. President, and a close personal friend of the current President. He finds that she has requested that he not be rotated but instead return to be her permanent detail. Doug is crushed, and—after returning—wants off her detail as she is very difficult to guard and makes her detail crazy with her whims and demands.",[],"['Shirley MacLaine', 'Nicolas Cage', 'Austin Pendleton', 'Edward Albert', 'James Rebhorn']"
9885,Wolf Creek,"Stranded backpackers in remote Australia fall prey to a murderous bushman, who offers to fix their car, then takes them captive.",[],"['John Jarratt', 'Cassandra Magrath', 'Kestie Morassi', 'Nathan Phillips', 'Gordon Poole']"
9481,The Bone Collector,"Rookie cop, Amelia Donaghy reluctantly teams with Lincoln Rhyme – formerly the department's top homicide detective but now paralyzed as a result of a spinal injury – to catch a grisly serial killer dubbed 'The Bone Collector'. The murderer's special signature is to leave tantalizing clues based on the grim remains of his crimes.",[],"['Denzel Washington', 'Angelina Jolie', 'Queen Latifah', 'Michael Rooker', 'Michael McGlone']"
11229,Freeway,"Following the arrest of her mother, Ramona, young Vanessa Lutz decides to go in search of her estranged grandmother. On the way, she is given a ride by school counselor Bob Wolverton. During the journey, Lutz begins to realize that Bob is the notorious I-5 Killer and manages to escape by shooting him several times. Wounded but still very much alive, Bob pursues Lutz across the state in this modern retelling of Little Red Riding Hood.",[],"['Kiefer Sutherland', 'Reese Witherspoon', 'Wolfgang Bodison', 'Dan Hedaya', 'Amanda Plummer']"
1107872,Mother's Day,"Nina, a former NATO special operations agent living in hiding, has to use all her deadly skills to rescue her son who has been kidnapped by ruthless gangsters. Finding Max is a double opportunity for her. A chance to feel the adrenaline rush again, and an opportunity to get back into the life of the son she had to abandon years ago.",[],"['Agnieszka Grochowska', 'Adrian Delikta', 'Dariusz Chojnacki', 'Paulina Chruściel', 'Paweł Koślik']"
73567,Killer Joe,A cop who moonlights as a hit man agrees to kill the hated mother of a desperate drug dealer in exchange for a tumble with the young man's virginal sister.,[],"['Matthew McConaughey', 'Emile Hirsch', 'Juno Temple', 'Thomas Haden Church', 'Gina Gershon']"
